geneID,gene.width,intron_width,recombination,POE
LOC410924,4567,624,33.1,FALSE
LOC410925,154368,143680,34.02071429,TRUE
LOC410926,109712,103120,30.91,TRUE
LOC410933,83226,77466,25.84,FALSE
LOC410936,19624,16353,20.36222222,FALSE
LOC410938,5056,1108,22.33,FALSE
LOC410940,6415,2042,28.74,FALSE
LOC410941,3876,1784,27.23,FALSE
LOC410943,30661,29147,24.76,TRUE
LOC410944,22469,15241,19.62,TRUE
LOC410947,3419,379,19.85,FALSE
LOC410948,7529,2760,19.91,FALSE
LOC410949,3248,630,19.985,FALSE
LOC410950,6282,2469,20.04,FALSE
LOC410951,315193,311501,19.2625,FALSE
LOC410952,1564,330,24.32,FALSE
LOC410953,23030,18476,24.75,FALSE
LOC410956,181610,169864,23.23571429,FALSE
LOC410957,68991,65457,26.3775,FALSE
LOC410958,4836,327,26.33,FALSE
LOC410959,10029,6596,26.29,FALSE
LOC410960,22749,18431,26.02333333,FALSE
LOC410961,33783,31922,16.37,TRUE
LOC410964,1099,342,35.1,FALSE
LOC410965,5257,3214,35.14,FALSE
LOC410967,145799,140159,33.485,FALSE
LOC410968,5065,957,30.15,FALSE
LOC410969,6659,3520,29.93333333,FALSE
LOC410970,9343,4152,15.24,FALSE
LOC410972,4973,1857,19.73,FALSE
LOC410973,1836,241,19.47,FALSE
LOC410975,49741,44490,21.48,FALSE
LOC410976,21432,18315,23.47,FALSE
LOC410979,29186,22357,17.56,FALSE
LOC410980,5321,1727,17.56,FALSE
LOC410982,10410,6656,17.56,FALSE
LOC410985,2172,480,17.42,FALSE
LOC410986,10482,5395,16.7225,FALSE
LOC410987,5073,993,16.69,FALSE
LOC410989,5246,262,31.48,FALSE
LOC410990,2165,NA,31.78,FALSE
LOC410992,1437,477,32.32,FALSE
LOC410993,1599,631,32.37,FALSE
LOC410994,5114,2996,32.7,TRUE
LOC410996,1746,310,32.82,TRUE
LOC410997,9302,4061,32.9,TRUE
LOC410998,20450,16199,33.38,TRUE
LOC410999,3043,1044,33.57,TRUE
LOC411003,3001,457,43.47,FALSE
LOC411006,3556,1311,43.23,FALSE
LOC411009,134681,131511,34.84,FALSE
LOC411011,16941,12926,27.47,FALSE
LOC411012,4998,3233,27.93,FALSE
LOC411013,3195,660,28.12,FALSE
LOC411014,2281,798,28.24,FALSE
LOC411018,246360,235968,24.99666667,FALSE
LOC411019,72849,65177,27.5,FALSE
LOC411021,6944,4225,25.14,FALSE
LOC411023,43024,24425,26.495,FALSE
LOC411024,2251,773,26.37,FALSE
LOC411026,3025,217,31.37,FALSE
LOC411030,2600,898,29.65,FALSE
LOC411036,116619,113207,32.2,FALSE
LOC411037,3408,847,30.97666667,FALSE
LOC411038,89911,81762,28.68,FALSE
LOC411043,2877,672,22.77,FALSE
LOC411044,1950,417,23.83,FALSE
LOC411045,1161,326,26.67,FALSE
LOC411046,160120,155956,29.763,FALSE
LOC411047,8986,3904,34.62,TRUE
LOC411048,151835,144220,34.316,FALSE
LOC411050,153581,145339,15.92,FALSE
LOC411052,15747,10345,16.122,FALSE
LOC411053,16918,5462,16.45,TRUE
LOC411054,182291,178493,22.235,FALSE
LOC411057,5521,2193,0,FALSE
LOC411058,78281,73637,17.27,FALSE
LOC411059,27826,25624,17.25,FALSE
LOC411060,10386,3148,17.24,FALSE
LOC411062,2301,679,21.93,FALSE
LOC411065,21470,13941,23.96888889,FALSE
LOC411068,9440,3769,26.375,FALSE
LOC411069,2543,873,26.65,FALSE
LOC411070,9702,3050,26.91,FALSE
LOC411071,3502,1307,27.39,FALSE
LOC411072,2485,425,27.57,FALSE
LOC411073,3912,231,27.73,FALSE
LOC411076,5156,3640,33.52,FALSE
LOC411077,1713,591,32.97,FALSE
LOC411078,246521,241536,28.9,FALSE
LOC411079,133825,127331,8.56,FALSE
LOC411080,2644,165,7.29,FALSE
LOC411081,1818,357,20.69,FALSE
LOC411083,118548,110250,28.57444444,FALSE
LOC411085,1173,327,10.13,FALSE
LOC411086,101795,94102,12.33,FALSE
LOC411088,2401,694,35.36,FALSE
LOC411090,2559,83,26.85,FALSE
LOC411091,2696,412,26.88,FALSE
LOC411093,2170,436,27.3,FALSE
LOC411095,3331,439,27.35,FALSE
LOC411099,16290,12954,9.21,FALSE
LOC411100,3506,850,9.73,FALSE
LOC411102,1783,342,14.42,FALSE
LOC411103,2030,457,14.755,FALSE
LOC411104,29990,23467,16.38,FALSE
LOC411105,1994,311,20.69,FALSE
LOC411106,2013,721,20.81,FALSE
LOC411110,2490,147,23.87,FALSE
LOC411112,6569,2506,32.865,FALSE
LOC411113,139876,128937,34.82666667,TRUE
LOC411114,30690,22745,11.68307692,FALSE
LOC411115,22581,6199,3.66,TRUE
LOC411116,235483,229260,53.78333333,TRUE
LOC411121,4912,1259,9.42,FALSE
LOC411122,6391,3227,9.07,FALSE
LOC411124,34516,28679,13.68,FALSE
LOC411125,3848,1319,0.886,FALSE
LOC411126,23384,14188,0.227142857,FALSE
LOC411132,12011,8991,41.08,FALSE
LOC411133,20372,14142,76.78666667,FALSE
LOC411134,2948,695,33.715,FALSE
LOC411140,2922,908,31.17,FALSE
LOC411141,4153,1297,21.712,FALSE
LOC411142,2561,387,21.46,FALSE
LOC411144,18590,16621,31.09,FALSE
LOC411145,2252,504,24.73,FALSE
LOC411147,12304,7660,24.7,FALSE
LOC411148,4511,1771,24.54,FALSE
LOC411150,17047,13556,24.51,FALSE
LOC411154,11114,7018,12.435,FALSE
LOC411155,658613,643029,10.04142857,FALSE
LOC411156,3055,938,24.265,FALSE
LOC411157,511956,494110,27.72,TRUE
LOC411158,287582,275698,28.19,FALSE
LOC411159,42897,39700,17.93,FALSE
LOC411163,45455,42453,24.84,FALSE
LOC411164,4659,1861,25.52,FALSE
LOC411166,14117,3677,25.18,FALSE
LOC411167,3686,1084,24.09,FALSE
LOC411171,16758,13724,18.58,FALSE
LOC411172,2869,758,16.35,FALSE
LOC411173,22275,18526,16.32,FALSE
LOC411175,58554,54825,33.665,FALSE
LOC411176,18119,15429,21.705,FALSE
LOC411177,17895,9211,12.81,FALSE
LOC411181,21616,15801,26.48571429,FALSE
LOC411182,7202,2310,26.19,FALSE
LOC411183,1574,519,26.49,FALSE
LOC411184,15472,12868,26.65666667,FALSE
LOC411185,63817,60795,25.53,FALSE
LOC411186,13838,11024,22.0475,FALSE
LOC411187,2693,1354,43.29,FALSE
LOC411188,2955,1518,43.225,FALSE
LOC411189,6475,4729,42.98,FALSE
LOC411191,1102,340,38.53,FALSE
LOC411192,1970,564,38.48,FALSE
LOC411193,1548,348,38.18,FALSE
LOC411194,3005,806,33.54,FALSE
LOC411195,1671,320,30.76,FALSE
LOC411196,2756,741,30.32,FALSE
LOC411197,2557,1393,23.13,FALSE
LOC411199,8324,4325,21.35,FALSE
LOC411200,4632,2469,20.08,FALSE
LOC411201,138802,132133,28.77166667,FALSE
LOC411202,1852,617,32.56,FALSE
LOC411204,3991,1968,32.475,FALSE
LOC411206,1290,347,31.92,FALSE
LOC411207,4958,NA,30.69,FALSE
LOC411209,27245,21929,30.13,FALSE
LOC411212,122056,116186,32.97,TRUE
LOC411213,228310,222603,37.85,TRUE
LOC411214,36704,33587,19.536,FALSE
LOC411215,1346,331,21.15,FALSE
LOC411217,5041,1076,22.7,FALSE
LOC411218,2650,728,22.57,FALSE
LOC411219,7861,2534,21.95,TRUE
LOC411220,274055,270670,11.495,FALSE
LOC411223,6625,2563,6.99,FALSE
LOC411226,2511,894,8.13,FALSE
LOC411227,10763,4875,32.96,FALSE
LOC411229,239918,235786,41.54,FALSE
LOC411230,2660,285,36.34,FALSE
LOC411231,1610,470,36.14,FALSE
LOC411233,3639,221,14.84,FALSE
LOC411234,46959,42521,14.104,FALSE
LOC411237,5991,2437,10.18,FALSE
LOC411238,124302,119002,29.29625,FALSE
LOC411239,3593,1204,19.14,FALSE
LOC411240,7781,3773,13.14,FALSE
LOC411245,7947,1690,15.87,FALSE
LOC411248,21325,11821,22.1,TRUE
LOC411249,3732,193,22.23,FALSE
LOC411250,9547,1189,22.36,FALSE
LOC411252,6497,3450,22.528,FALSE
LOC411253,22753,18729,24.79333333,FALSE
LOC411255,2119,761,25.09,FALSE
LOC411257,1742,NA,26.25,TRUE
LOC411260,3618,1907,24.38,FALSE
LOC411261,3580,505,24.31,FALSE
LOC411262,9305,5817,24.07,FALSE
LOC411264,137842,130750,20.015,FALSE
LOC411265,2540,635,12.76,FALSE
LOC411266,2815,584,12.83,FALSE
LOC411268,3220,191,23.92,FALSE
LOC411269,2922,558,23.82,TRUE
LOC411270,15082,8442,23.48666667,FALSE
LOC411272,1939,566,23.13,FALSE
LOC411273,7344,4634,27.275,TRUE
LOC411276,18327,14015,27.75,FALSE
LOC411277,98144,85001,25.71821429,TRUE
LOC411279,2380,407,23.915,TRUE
LOC411280,2231,632,23.79,FALSE
LOC411282,13645,6900,23.29,FALSE
LOC411285,20935,17277,17.99,FALSE
LOC411288,255554,243538,20.43333333,FALSE
LOC411290,16663,13726,10.17,FALSE
LOC411291,4159,2418,19.59,FALSE
LOC411293,2006,89,41.89,FALSE
LOC411294,2430,805,42.36,FALSE
LOC411295,1489,521,42.79,FALSE
LOC411296,1883,NA,52.07,FALSE
LOC411297,27498,19516,52.49,FALSE
LOC411298,5203,3272,50.6,FALSE
LOC411299,2513,485,29.36,FALSE
LOC411301,42135,26954,25.89,FALSE
LOC411303,2590,1258,12.25,FALSE
LOC411304,1869,417,6.45,FALSE
LOC411305,1760,585,6.33,FALSE
LOC411306,16934,13250,5.745,TRUE
LOC411307,2073,495,1.42,FALSE
LOC411315,54174,48724,56.91,FALSE
LOC411316,6121,2747,53.105,FALSE
LOC411317,3225,1740,50.9,FALSE
LOC411320,1483,582,48.335,TRUE
LOC411326,9303,5472,20.58,FALSE
LOC411327,3828,689,20.4,FALSE
LOC411330,13474,10393,16.78,TRUE
LOC411335,1301,118,14.96,FALSE
LOC411336,78151,64667,10.29,FALSE
LOC411338,3867,NA,0,TRUE
LOC411340,2049,969,14.26,FALSE
LOC411343,106878,104007,31.59333333,FALSE
LOC411344,295000,289416,24.66,FALSE
LOC411345,442809,434006,9.211818182,FALSE
LOC411347,258806,249869,5.167692308,TRUE
LOC411348,58340,52892,17.766,FALSE
LOC411349,23299,20369,13.025,FALSE
LOC411351,3459,800,26.56,FALSE
LOC411353,2458,1054,18.24,FALSE
LOC411355,13448,7249,9.37,FALSE
LOC411358,5195,3312,6.74,TRUE
LOC411359,4080,2253,0,FALSE
LOC411361,9509,4144,18.31571429,FALSE
LOC411362,5866,2201,NA,FALSE
LOC411364,2612,474,20.81,FALSE
LOC411365,99903,96065,25.51,TRUE
LOC411366,3134,1174,11.84,FALSE
LOC411371,6448,3059,14.74,FALSE
LOC411372,2698,994,1.7,FALSE
LOC411373,21691,19523,17.35,FALSE
LOC411374,25885,23058,16.9,FALSE
LOC411376,3712,2444,14.14,FALSE
LOC411378,3773,2490,19.69,FALSE
LOC411380,1083,583,NA,FALSE
LOC411381,6042,3719,6.02,FALSE
LOC411385,1575,464,28.31,FALSE
LOC411387,18218,15122,15.275,FALSE
LOC411391,1643,299,7.66,FALSE
LOC411392,3983,1040,7.7,FALSE
LOC411396,6345,2270,23.12625,FALSE
LOC411403,1291,162,16.3,FALSE
LOC411404,2747,533,16.675,FALSE
LOC411405,7243,4388,5.93,FALSE
LOC411406,3378,1737,6.77,FALSE
LOC411407,2056,288,6.91,FALSE
LOC411408,2038,1013,7.04,FALSE
LOC411410,11599,8433,0.272,TRUE
LOC411411,1271,361,19.29,FALSE
LOC411412,6804,4162,19.06,FALSE
LOC411414,7869,3133,12.54,TRUE
LOC411415,5676,3725,11.81,FALSE
LOC411417,5878,2421,21.295,FALSE
LOC411419,5465,3041,26.88,FALSE
LOC411420,5000,3264,14.93,FALSE
LOC411423,2309,834,12.48,FALSE
LOC411433,2189,614,13.88,FALSE
LOC411435,1773,297,8.04,FALSE
LOC411447,8597,6598,0,FALSE
LOC411448,1231,274,9.43,FALSE
LOC411450,3704,1257,1.39,FALSE
LOC411452,63599,59493,17.53,FALSE
LOC411453,12558,8521,17.44,FALSE
LOC411457,8089,4520,13.58,FALSE
LOC411458,4584,1254,13.67,FALSE
LOC411459,7001,1133,14.81,FALSE
LOC411463,139998,134352,0,FALSE
LOC411465,4521,2206,2.51,FALSE
LOC411466,31310,12175,0,FALSE
LOC411467,3240,872,0,FALSE
LOC411468,6530,3265,7.02,FALSE
LOC411469,8046,1392,19.605,FALSE
LOC411472,3520,798,17.04,FALSE
LOC411473,2602,612,16.75,FALSE
LOC411474,6819,432,16.41,FALSE
LOC411476,13822,10365,37.452,FALSE
LOC411477,2625,1024,37.88,FALSE
LOC411481,4037,1388,21.665,FALSE
LOC411482,1125,367,17.09,FALSE
LOC411483,7374,4658,10.47,FALSE
LOC411486,12492,8098,15.79,TRUE
LOC411488,10392,3998,11.8,FALSE
LOC411490,34537,29866,31.05571429,TRUE
LOC411491,1350,81,33.54,FALSE
LOC411492,4929,1464,36.72,FALSE
LOC411493,864,145,30.53,FALSE
LOC411494,16409,13131,30.63,FALSE
LOC411495,7917,5732,14.89,FALSE
LOC411496,15976,10127,7.29,FALSE
LOC411502,37154,34991,3.67,FALSE
LOC411503,4839,1755,2.17,FALSE
LOC411505,2505,657,12.71,FALSE
LOC411506,2939,970,41.77,FALSE
LOC411507,9647,7748,16.11,FALSE
LOC411508,2790,1145,24.03,FALSE
LOC411509,1878,770,23.99,FALSE
LOC411510,1750,517,23.84,FALSE
LOC411515,1055,579,25.77,FALSE
LOC411519,4711,3144,32.275,FALSE
LOC411520,1399,514,21.35,FALSE
LOC411524,939,101,21.145,FALSE
LOC411525,11624,8728,10.78,FALSE
LOC411526,18966,17018,12.55,FALSE
LOC411529,4459,2179,21.15,FALSE
LOC411531,2151,1029,21.05,FALSE
LOC411533,1846,578,20.98,FALSE
LOC411534,72486,63139,15,FALSE
LOC411535,9702,6353,0,FALSE
LOC411536,21382,5980,25.05,FALSE
LOC411538,1654,160,3.8,FALSE
LOC411539,8586,3606,9.72,FALSE
LOC411540,4543,1349,9.22,FALSE
LOC411541,2327,87,8.99,FALSE
LOC411542,2986,786,19.48,FALSE
LOC411545,8304,4099,8.103333333,TRUE
LOC411546,1894,1069,15.74,FALSE
LOC411548,11756,8338,30.22833333,FALSE
LOC411552,3101,NA,13.96,FALSE
LOC411553,3363,313,9.82,FALSE
LOC411554,2929,1095,9.81,FALSE
LOC411555,7561,4749,10.26,FALSE
LOC411556,6686,2822,20.82,FALSE
LOC411557,188028,182938,4.283333333,TRUE
LOC411563,3611,1292,14.39,FALSE
LOC411564,9003,5941,14.365,FALSE
LOC411566,10466,5705,20.38,FALSE
LOC411568,41989,39873,33.51,FALSE
LOC411569,47263,39879,36.01666667,FALSE
LOC411570,7422,3584,36.15,FALSE
LOC411572,2252,512,29.12,FALSE
LOC411573,4239,2428,28.89333333,FALSE
LOC411575,12308,7832,10.78,FALSE
LOC411576,2116,544,10.78,FALSE
LOC411577,5362,1505,1.11,FALSE
LOC411579,3271,889,35.04,FALSE
LOC411581,2080,436,34.78,FALSE
LOC411582,5236,2288,34.69,FALSE
LOC411585,1969,521,0,FALSE
LOC411586,78835,71997,12.11,TRUE
LOC411589,6517,2386,28.69,FALSE
LOC411591,5923,2163,25.57,FALSE
LOC411595,3042,2138,21.02,FALSE
LOC411596,4228,2589,15.1,FALSE
LOC411597,15003,2515,14.5075,FALSE
LOC411599,28071,26169,23.25,FALSE
LOC411600,6840,2033,1.67,FALSE
LOC411602,23149,10422,7.741666667,FALSE
LOC411603,2635,NA,38.93,FALSE
LOC411604,5466,1758,38.8975,FALSE
LOC411607,1478,764,0,FALSE
LOC411609,4425,2865,14.9,FALSE
LOC411611,82473,78689,31.17,FALSE
LOC411612,5333,774,40.77,FALSE
LOC411613,7362,5393,32.23333333,FALSE
LOC411614,35628,32259,11.2,FALSE
LOC411617,377696,368305,13.45,FALSE
LOC411618,2173,1356,7.293333333,FALSE
LOC411619,5251,1234,7.43,FALSE
LOC411622,7904,7269,10.82,FALSE
LOC411626,5525,1609,6.41,FALSE
LOC411627,7025,2238,9.74,FALSE
LOC411629,12968,10024,20.32,FALSE
LOC411630,42772,37564,19.242,FALSE
LOC411631,9090,6146,33.756,FALSE
LOC411633,2988,1212,17.39,FALSE
LOC411637,21241,18183,5.31,FALSE
LOC411638,3758,733,5.05,FALSE
LOC411639,33762,23128,26.87,FALSE
LOC411640,4286,1226,34.02,FALSE
LOC411642,923,139,29.71,FALSE
LOC411646,26574,19847,0,TRUE
LOC411647,2027,511,5.85,FALSE
LOC411649,2413,640,6.29,FALSE
LOC411651,3957,1400,13.54,FALSE
LOC411652,4236,1054,13.55,FALSE
LOC411653,18933,9558,2.17,FALSE
LOC411654,1434,299,6.51,FALSE
LOC411655,3815,1636,6.51,FALSE
LOC411657,5924,1872,39.31,FALSE
LOC411658,1578,NA,5.2,FALSE
LOC411659,6178,4901,12.805,FALSE
LOC411661,4582,1114,19.57,FALSE
LOC411662,2098,312,19.59,FALSE
LOC411663,5413,3391,19.61,FALSE
LOC411664,7279,5162,10.25,FALSE
LOC411665,49852,46259,2.135,FALSE
LOC411670,67704,61079,0.01,FALSE
LOC411671,5300,3843,17.71333333,FALSE
LOC411672,8312,5753,40.59,FALSE
LOC411673,19280,15720,6.53,FALSE
LOC411674,10601,6528,27.01333333,FALSE
LOC411675,6435,2976,4.105,FALSE
LOC411677,1082,569,16.89,FALSE
LOC411678,5616,783,16.92,FALSE
LOC411679,3423,534,12.62,FALSE
LOC411683,2191,519,15.27,FALSE
LOC411685,3570,619,15.18,TRUE
LOC411691,8409,6839,35.42,TRUE
LOC411692,16093,12675,13.24,FALSE
LOC411693,18670,16692,11.75,TRUE
LOC411694,5351,3024,33.65,FALSE
LOC411695,1205,327,29.85,FALSE
LOC411696,2396,515,29.79,FALSE
LOC411697,3231,304,28.09,FALSE
LOC411698,2702,980,5.26,FALSE
LOC411699,3492,771,18.61,FALSE
LOC411700,2854,407,39.59,TRUE
LOC411704,3027,685,21.93,FALSE
LOC411705,5179,1356,22.1,FALSE
LOC411706,4808,3127,18.98666667,FALSE
LOC411707,3847,1961,3.55,FALSE
LOC411711,5550,2067,28.97,FALSE
LOC411712,3078,1187,17.51,FALSE
LOC411714,5623,2049,0,FALSE
LOC411715,11275,7016,6.44,FALSE
LOC411718,2225,971,14.52,FALSE
LOC411719,2785,1443,14.54,FALSE
LOC411720,5213,3194,1.836666667,FALSE
LOC411721,2581,957,22.37,FALSE
LOC411722,2070,423,22.28,FALSE
LOC411723,8400,4887,22.097,FALSE
LOC411724,10981,6728,1.03,FALSE
LOC411725,2278,605,1.91,FALSE
LOC411727,3829,494,4.01,FALSE
LOC411729,20577,15684,8.13,FALSE
LOC411730,3201,382,3.39,FALSE
LOC411731,6358,1465,13.51,FALSE
LOC411732,4165,2094,13.38,FALSE
LOC411734,5217,1526,9.865,FALSE
LOC411735,9597,5749,9.83,FALSE
LOC411738,19066,13298,5.4025,FALSE
LOC411739,9820,6263,4.376666667,FALSE
LOC411742,2684,657,8.16,FALSE
LOC411744,29681,20026,42.21,TRUE
LOC411746,58889,56188,0.38,FALSE
LOC411748,75230,68059,22.87,FALSE
LOC411750,6872,2401,10.11666667,FALSE
LOC411753,10309,6952,24.48,FALSE
LOC411754,3436,1361,42.61,FALSE
LOC411756,7269,2070,27.89,FALSE
LOC411757,1431,442,27.77,FALSE
LOC411758,4419,1460,27.72,FALSE
LOC411759,8960,5482,30.31,FALSE
LOC411760,35499,31958,30.52666667,FALSE
LOC411763,3735,NA,40.63,FALSE
LOC411764,9731,3869,30.42333333,FALSE
LOC411765,4448,1570,29.67,FALSE
LOC411766,5197,837,29.53,FALSE
LOC411769,10068,3931,24.89,FALSE
LOC411770,5860,4666,5.22,FALSE
LOC411771,3899,1671,5.18,FALSE
LOC411772,29765,26417,19.324,FALSE
LOC411774,2203,690,13.49,FALSE
LOC411775,3124,775,13.36,FALSE
LOC411778,1251,370,13.45,FALSE
LOC411779,1765,522,13.45,FALSE
LOC411780,4316,1345,13.45,FALSE
LOC411781,6356,3983,6.51,FALSE
LOC411785,3730,950,60.04,FALSE
LOC411786,2105,618,59.68,FALSE
LOC411789,3027,1138,18.01,FALSE
LOC411790,3864,2115,13.38,FALSE
LOC411791,4321,1237,NA,FALSE
LOC411793,1857,555,20.8,FALSE
LOC411794,5080,1534,11.47,FALSE
LOC411795,2921,927,15.09,FALSE
LOC411796,5348,3178,15.08,FALSE
LOC411797,3518,1184,26.67,FALSE
LOC411799,3586,1731,8.07,FALSE
LOC411802,4893,439,12.81,FALSE
LOC411805,7117,3871,33.51,FALSE
LOC411806,8240,3078,6.51,FALSE
LOC411807,6529,3873,3.9,FALSE
LOC411808,24189,21082,4.8,FALSE
LOC411809,6258,2287,17.17,FALSE
LOC411811,5105,1817,0,FALSE
LOC411812,82157,76298,4.17,FALSE
LOC411813,25603,22636,4.385,TRUE
LOC411814,11943,8421,15.16,TRUE
LOC411815,2664,942,24.5,FALSE
LOC411816,3605,1763,24.69,FALSE
LOC411820,5000,1408,13.47,FALSE
LOC411822,13122,10579,13.53333333,FALSE
LOC411827,167130,161624,17.74461538,FALSE
LOC411828,5971,3671,8.67,FALSE
LOC411829,7883,2406,9.5525,FALSE
LOC411832,2240,1095,27.56,FALSE
LOC411833,2796,740,27.72,FALSE
LOC411836,1974,736,17.15,FALSE
LOC411837,2339,760,9.86,FALSE
LOC411839,1998,331,16.22,FALSE
LOC411841,17583,15388,6.81,FALSE
LOC411843,184896,180926,22.62,FALSE
LOC411845,2953,849,4.65,FALSE
LOC411846,7297,4176,4.34,FALSE
LOC411849,2677,550,5.45,FALSE
LOC411850,5900,1379,6.91,FALSE
LOC411852,2189,536,25.6,FALSE
LOC411854,10005,7400,28.96,FALSE
LOC411856,1325,78,28.59,FALSE
LOC411857,6054,4812,3.5,FALSE
LOC411858,3752,1335,25.05,FALSE
LOC411859,7451,1338,25.05,FALSE
LOC411861,2069,532,11.68,FALSE
LOC411862,1374,169,11.65,FALSE
LOC411863,1925,661,11.63,FALSE
LOC411864,9591,5347,26.05,FALSE
LOC411865,5749,2077,4.18,FALSE
LOC411870,1660,482,29.21,FALSE
LOC411871,30452,21962,29.37,FALSE
LOC411875,4304,1906,14.6,FALSE
LOC411879,5239,NA,8.85,FALSE
LOC411881,5053,1700,5.18,FALSE
LOC411882,3721,2026,30.3,FALSE
LOC411886,2780,805,9.12,FALSE
LOC411888,29322,23204,1.42,FALSE
LOC411889,4461,2142,1.95,TRUE
LOC411890,4012,264,22.71,FALSE
LOC411891,4582,2015,24.03,FALSE
LOC411892,11020,7525,7.32,FALSE
LOC411893,3050,651,15.174,FALSE
LOC411894,26519,12728,10.19,FALSE
LOC411896,4193,1628,26.77,FALSE
LOC411897,5616,3598,8.61,FALSE
LOC411901,2976,396,12.59,FALSE
LOC411902,18099,15856,13.05,FALSE
LOC411903,5084,1200,19.93,FALSE
LOC411904,4434,924,19.98,FALSE
LOC411905,8995,4337,26.31,FALSE
LOC411906,6874,1432,28.82,FALSE
LOC411907,8184,4457,20.94,FALSE
LOC411908,3310,1196,29.94,FALSE
LOC411909,2420,367,30,FALSE
LOC411910,3253,592,6.64,FALSE
LOC411915,4380,2541,13.06333333,FALSE
LOC411916,2105,760,12.91,FALSE
LOC411917,7703,3855,17.06,FALSE
LOC411918,6660,629,12.29,FALSE
LOC411919,181016,177310,17.38666667,FALSE
LOC411920,5210,1354,28.97,FALSE
LOC411922,3022,1022,8.3,FALSE
LOC411923,5145,1304,8.175,FALSE
LOC411924,1433,611,8.06,FALSE
LOC411927,4160,2732,25.01,FALSE
LOC411930,11219,6108,14.3,FALSE
LOC411931,2056,205,14.46,FALSE
LOC411935,11005,8823,5.72,FALSE
LOC411936,904,151,19.58,FALSE
LOC411937,2386,579,28.35,FALSE
LOC411939,6376,1472,21.04,FALSE
LOC411942,3782,1438,8.81,FALSE
LOC411943,1752,568,0,FALSE
LOC411947,2332,969,6.61,FALSE
LOC411953,1949,537,22.15,FALSE
LOC411955,6683,2232,14.105,FALSE
LOC411958,34485,27754,5.496,FALSE
LOC411959,11696,3643,18.54,TRUE
LOC411960,10295,6960,2.19,FALSE
LOC411961,19749,5207,15.01,FALSE
LOC411962,3866,1955,9.87,FALSE
LOC411965,2103,772,0,FALSE
LOC411968,4716,2340,43.57,FALSE
LOC411969,5053,791,10.97,FALSE
LOC411970,2606,1032,10.77,FALSE
LOC411972,4331,1511,14.92,FALSE
LOC411974,4715,2434,8.08,FALSE
LOC411976,7172,4559,6.593333333,FALSE
LOC411978,6554,4428,14.14,FALSE
LOC411980,7947,3788,14.9,FALSE
LOC411981,14683,4031,7.65,FALSE
LOC411982,16117,13067,18.032,FALSE
LOC411983,6066,3946,6.46,FALSE
LOC411985,7200,1484,23.56,FALSE
LOC411986,339480,327776,5.399090909,FALSE
LOC411989,4553,1933,12.84,FALSE
LOC411991,20644,16862,22.71,TRUE
LOC411995,4088,1430,19.8,FALSE
LOC411996,5786,190,19.99,FALSE
LOC411997,8626,6426,0,FALSE
LOC411998,3619,1404,12.64,FALSE
LOC412000,3601,1014,22.67,FALSE
LOC412002,18335,11638,27.24,FALSE
LOC412003,13852,10250,0.16,FALSE
LOC412005,3204,363,18.9,FALSE
LOC412007,3409,1766,13.4,FALSE
LOC412008,3591,1444,14.04,FALSE
LOC412009,1801,421,14.02,FALSE
LOC412010,2485,634,14,FALSE
LOC412011,56261,51298,6.12,FALSE
LOC412013,52817,47802,4.523333333,FALSE
LOC412015,878,119,25.82,FALSE
LOC412016,1813,388,44.04,FALSE
LOC412017,2663,708,44.03,FALSE
LOC412018,3218,1295,10.57,TRUE
LOC412020,10333,7924,16.95,FALSE
LOC412021,2404,972,16.61,FALSE
LOC412024,2115,435,41.50666667,FALSE
LOC412025,3030,1053,7.4,FALSE
LOC412027,2793,1086,8.36,FALSE
LOC412030,1686,444,39.36,FALSE
LOC412031,3189,1256,0,FALSE
LOC412034,8360,4524,6.73,FALSE
LOC412035,7603,3016,22.3725,FALSE
LOC412036,2463,NA,4.23,FALSE
LOC412041,2093,700,6.42,FALSE
LOC412045,7913,5324,25.05,FALSE
LOC412046,14520,6780,12.1,FALSE
LOC412051,5456,2828,6.51,FALSE
LOC412053,3768,1327,6.51,FALSE
LOC412055,19280,10997,29.26333333,FALSE
LOC412056,17163,14293,0.863333333,FALSE
LOC412057,3823,811,10.4,FALSE
LOC412059,6462,1612,26.95,FALSE
LOC412064,1873,603,17.98,FALSE
LOC412065,3732,1519,3.85,FALSE
LOC412067,2019,354,17.24,FALSE
LOC412069,10809,8455,13.206,FALSE
LOC412070,2351,671,10.33,FALSE
LOC412072,885,265,43.53,FALSE
LOC412074,11100,6852,9.946666667,FALSE
LOC412076,1748,344,12.84,FALSE
LOC412077,3255,697,12.87,FALSE
LOC412079,3049,675,26.59,FALSE
LOC412080,4556,1919,26.52,FALSE
LOC412081,27901,21322,18.27,FALSE
LOC412082,1769,335,9.58,FALSE
LOC412083,3619,605,26.98,FALSE
LOC412084,3762,1620,27.1,FALSE
LOC412085,2421,1241,24.625,FALSE
LOC412088,18216,10091,30.03,FALSE
LOC412091,120656,112702,37.98,FALSE
LOC412092,21258,14373,10.23,FALSE
LOC412093,13507,7267,24.895,FALSE
LOC412094,1859,225,25.46,FALSE
LOC412097,6529,2356,5.81,FALSE
LOC412099,50742,48271,5.436666667,TRUE
LOC412100,1807,800,0,FALSE
LOC412101,76728,69041,8.433333333,FALSE
LOC412103,7162,2673,3.83,TRUE
LOC412104,5668,1162,17.4,FALSE
